t,d1,d2,d3
10.120,0.352,0.649,0.830
10.122,0.351,0.654,0.835
10.123,0.350,0.661,0.843
10.125,0.345,0.667,0.847
10.127,0.338,0.666,0.847
10.128,0.330,0.664,0.848
10.130,0.324,0.664,0.854
10.132,0.314,0.662,0.861
10.133,0.306,0.659,0.860
10.135,0.301,0.652,0.853
10.137,0.295,0.642,0.844
10.138,0.285,0.632,0.834
10.140,0.275,0.624,0.821
10.142,0.268,0.615,0.806
10.143,0.263,0.600,0.789
10.145,0.257,0.584,0.772
10.147,0.256,0.572,0.759
10.148,0.257,0.564,0.749
10.150,0.262,0.555,0.741
10.152,0.268,0.550,0.737
10.153,0.273,0.552,0.743
10.155,0.275,0.560,0.753
10.157,0.269,0.568,0.764
10.158,0.262,0.575,0.772
10.160,0.252,0.579,0.778
10.162,0.241,0.580,0.779
10.163,0.232,0.576,0.772
10.165,0.229,0.568,0.760
10.167,0.230,0.557,0.743
10.168,0.230,0.545,0.730
10.170,0.229,0.536,0.719
10.172,0.228,0.530,0.713
10.173,0.227,0.525,0.712
10.175,0.231,0.525,0.718
10.177,0.240,0.528,0.725
10.178,0.252,0.533,0.733
10.180,0.267,0.541,0.740
10.182,0.284,0.550,0.749
10.183,0.299,0.561,0.758
10.185,0.306,0.573,0.768
10.187,0.308,0.587,0.778
10.188,0.307,0.600,0.788
10.190,0.300,0.608,0.795
10.192,0.288,0.613,0.801
10.193,0.278,0.617,0.807
10.195,0.268,0.619,0.808
10.197,0.256,0.615,0.806
10.198,0.240,0.610,0.803
10.200,0.231,0.606,0.802
10.202,0.230,0.598,0.794
10.203,0.227,0.587,0.781
10.205,0.224,0.573,0.771
10.207,0.219,0.561,0.763
10.208,0.218,0.554,0.754
10.210,0.212,0.546,0.745
10.212,0.203,0.538,0.741
10.213,0.194,0.531,0.734
10.215,0.186,0.523,0.720
10.217,0.185,0.515,0.707
10.218,0.189,0.506,0.699
10.220,0.194,0.499,0.691
10.222,0.195,0.494,0.686
10.223,0.189,0.494,0.687
10.225,0.181,0.499,0.697
10.227,0.173,0.504,0.707
10.228,0.159,0.506,0.711
10.230,0.146,0.503,0.707
10.232,0.135,0.500,0.699
10.233,0.127,0.496,0.689
10.235,0.119,0.487,0.675
10.237,0.109,0.471,0.656
10.238,0.103,0.453,0.634
10.240,0.105,0.433,0.614
10.242,0.117,0.411,0.598
10.243,0.140,0.387,0.584
10.245,0.167,0.375,0.574
10.247,0.201,0.375,0.577
10.248,0.231,0.388,0.591
10.250,0.257,0.411,0.620
10.252,0.282,0.447,0.657
10.253,0.303,0.487,0.699
10.255,0.321,0.524,0.739
10.257,0.336,0.556,0.776
10.258,0.349,0.587,0.808
10.260,0.358,0.613,0.834
10.262,0.358,0.633,0.854
10.263,0.353,0.650,0.869
10.265,0.347,0.663,0.881
10.267,0.340,0.672,0.889
10.268,0.333,0.676,0.896
10.270,0.326,0.679,0.895
10.272,0.319,0.679,0.894
10.273,0.313,0.678,0.888
10.275,0.307,0.674,0.882
10.277,0.298,0.669,0.873
10.278,0.289,0.660,0.862
10.280,0.284,0.650,0.856
10.282,0.282,0.641,0.850
10.283,0.277,0.629,0.843
10.285,0.270,0.618,0.834
10.287,0.263,0.608,0.827
10.288,0.258,0.603,0.823
10.290,0.249,0.598,0.814
10.292,0.241,0.591,0.803
10.293,0.236,0.583,0.796
10.295,0.232,0.576,0.794
10.297,0.227,0.571,0.793
10.298,0.219,0.562,0.783
10.300,0.215,0.556,0.777
10.302,0.211,0.551,0.773
10.303,0.209,0.549,0.767
10.305,0.211,0.546,0.757
10.307,0.211,0.545,0.747
10.308,0.214,0.546,0.745
10.310,0.217,0.545,0.747
10.312,0.221,0.542,0.745
10.313,0.220,0.541,0.746
10.315,0.217,0.544,0.751
10.317,0.218,0.548,0.758
10.318,0.221,0.551,0.762
10.320,0.219,0.552,0.760
10.322,0.213,0.555,0.760
10.323,0.210,0.557,0.760
10.325,0.209,0.556,0.758
10.327,0.204,0.548,0.752
10.328,0.196,0.542,0.748
10.330,0.194,0.538,0.749
10.332,0.197,0.532,0.747
10.333,0.203,0.526,0.745
10.335,0.210,0.523,0.741
10.337,0.217,0.525,0.741
10.338,0.222,0.531,0.743
10.340,0.223,0.538,0.745
10.342,0.226,0.547,0.748
10.343,0.227,0.556,0.750
10.345,0.227,0.562,0.756
10.347,0.229,0.565,0.760
10.348,0.236,0.567,0.765
10.350,0.244,0.571,0.770
10.352,0.246,0.576,0.776
10.353,0.241,0.578,0.784
10.355,0.236,0.577,0.793
10.357,0.232,0.576,0.801
10.358,0.229,0.576,0.801
10.360,0.226,0.571,0.800
10.362,0.223,0.565,0.800
10.363,0.223,0.564,0.800
10.365,0.222,0.568,0.797
10.367,0.217,0.572,0.796
10.368,0.212,0.576,0.802
10.370,0.205,0.577,0.803
10.372,0.196,0.577,0.804
10.373,0.185,0.570,0.799
10.375,0.182,0.561,0.790
10.377,0.185,0.550,0.777
10.378,0.190,0.536,0.764
10.380,0.196,0.523,0.758
10.382,0.207,0.515,0.752
10.383,0.225,0.515,0.756
10.385,0.245,0.522,0.768
10.387,0.265,0.533,0.786
10.388,0.283,0.550,0.804
10.390,0.301,0.573,0.825
10.392,0.317,0.599,0.850
10.393,0.326,0.623,0.874
10.395,0.327,0.643,0.895
10.397,0.329,0.661,0.910
10.398,0.330,0.676,0.925
10.400,0.334,0.685,0.937
10.402,0.337,0.690,0.946
10.403,0.340,0.697,0.953
10.405,0.343,0.705,0.958
10.407,0.344,0.712,0.964
10.408,0.344,0.721,0.975
10.410,0.345,0.729,0.985
10.412,0.347,0.734,0.988
10.413,0.346,0.737,0.988
10.415,0.340,0.741,0.994
10.417,0.333,0.744,0.999
10.418,0.324,0.744,1.000
10.420,0.309,0.743,0.998
10.422,0.292,0.740,1.002
10.423,0.281,0.733,1.004
10.425,0.276,0.723,1.000
10.427,0.275,0.712,0.990
10.428,0.276,0.703,0.978
10.430,0.285,0.696,0.970
10.432,0.294,0.692,0.962
10.433,0.301,0.690,0.957
10.435,0.304,0.689,0.957
10.437,0.306,0.692,0.961
10.438,0.308,0.697,0.967
10.440,0.308,0.700,0.974
10.442,0.309,0.705,0.983
10.443,0.315,0.712,0.993
10.445,0.319,0.718,1.004
10.447,0.325,0.723,1.014
10.448,0.329,0.728,1.020
10.450,0.331,0.733,1.023
10.452,0.334,0.739,1.028
10.453,0.335,0.746,1.034
10.455,0.339,0.754,1.039
10.457,0.341,0.761,1.044
10.458,0.345,0.768,1.055
10.460,0.350,0.773,1.068
10.462,0.356,0.779,1.080
10.463,0.361,0.784,1.091
10.465,0.365,0.788,1.103
10.467,0.366,0.793,1.115
10.468,0.365,0.802,1.126
10.470,0.360,0.813,1.134
10.472,0.355,0.823,1.143
10.473,0.351,0.831,1.147
10.475,0.345,0.836,1.150
10.477,0.338,0.835,1.152
10.478,0.334,0.831,1.152
10.480,0.336,0.825,1.151
10.482,0.341,0.821,1.149
10.483,0.342,0.817,1.150
10.485,0.344,0.815,1.153
10.487,0.344,0.818,1.160
10.488,0.341,0.826,1.167
10.490,0.338,0.834,1.178
10.492,0.333,0.841,1.184
10.493,0.332,0.844,1.190
10.495,0.335,0.844,1.191
10.497,0.345,0.843,1.194
10.498,0.360,0.841,1.196
10.500,0.374,0.840,1.198
10.502,0.389,0.843,1.205
10.503,0.403,0.852,1.220
10.505,0.417,0.868,1.243
10.507,0.427,0.885,1.264
10.508,0.436,0.905,1.290
10.510,0.443,0.923,1.317
10.512,0.444,0.941,1.341
10.513,0.444,0.956,1.362
10.515,0.444,0.970,1.377
10.517,0.444,0.982,1.389
10.518,0.444,0.990,1.398
10.520,0.443,0.998,1.408
10.522,0.445,1.005,1.420
10.523,0.454,1.012,1.431
10.525,0.463,1.018,1.441
10.527,0.468,1.025,1.451
10.528,0.470,1.033,1.462
10.530,0.474,1.039,1.475
10.532,0.478,1.043,1.487
10.533,0.477,1.050,1.497
10.535,0.475,1.054,1.506
10.537,0.476,1.058,1.514
10.538,0.481,1.064,1.524
10.540,0.487,1.072,1.531
10.542,0.492,1.079,1.535
10.543,0.497,1.084,1.544
10.545,0.505,1.092,1.555
10.547,0.520,1.102,1.572
10.548,0.535,1.111,1.589
10.550,0.547,1.121,1.609
10.552,0.559,1.136,1.635
10.553,0.572,1.158,1.665
10.555,0.583,1.181,1.694
10.557,0.587,1.204,1.719
10.558,0.587,1.226,1.743
10.560,0.590,1.250,1.768
10.562,0.593,1.271,1.790
10.563,0.591,1.286,1.809
10.565,0.588,1.298,1.827
10.567,0.588,1.309,1.844
10.568,0.591,1.315,1.856
10.570,0.593,1.316,1.860
10.572,0.597,1.312,1.858
10.573,0.603,1.308,1.858
10.575,0.609,1.307,1.860
10.577,0.616,1.307,1.863
10.578,0.621,1.310,1.867
10.580,0.625,1.318,1.880
10.582,0.622,1.331,1.898
10.583,0.621,1.342,1.913
10.585,0.622,1.350,1.927
10.587,0.620,1.358,1.939
10.588,0.619,1.366,1.952
10.590,0.621,1.371,1.962
10.592,0.629,1.377,1.973
10.593,0.633,1.386,1.982
10.595,0.636,1.395,1.993
10.597,0.639,1.408,2.010
10.598,0.641,1.421,2.035
10.600,0.646,1.435,2.058
10.602,0.653,1.444,2.078
10.603,0.665,1.453,2.098
10.605,0.677,1.462,2.115
10.607,0.690,1.469,2.128
10.608,0.701,1.477,2.138
10.610,0.710,1.490,2.157
10.612,0.711,1.506,2.180
10.613,0.707,1.525,2.206
10.615,0.706,1.542,2.228
10.617,0.704,1.554,2.247
10.618,0.701,1.563,2.261
10.620,0.700,1.568,2.265
10.622,0.699,1.575,2.266
10.623,0.701,1.576,2.263
10.625,0.702,1.577,2.262
10.627,0.707,1.579,2.263
10.628,0.710,1.579,2.261
10.630,0.710,1.576,2.257
10.632,0.710,1.571,2.256
10.633,0.713,1.571,2.262
10.635,0.712,1.575,2.274
10.637,0.703,1.578,2.282
10.638,0.694,1.581,2.291
10.640,0.693,1.587,2.304
10.642,0.693,1.594,2.314
10.643,0.691,1.595,2.319
10.645,0.695,1.594,2.320
10.647,0.707,1.593,2.326
10.648,0.725,1.596,2.335
10.650,0.738,1.605,2.344
10.652,0.748,1.617,2.356
10.653,0.757,1.632,2.373
10.655,0.763,1.651,2.394
10.657,0.764,1.669,2.414
10.658,0.762,1.683,2.429
10.660,0.763,1.692,2.444
10.662,0.765,1.698,2.458
10.663,0.765,1.702,2.470
10.665,0.762,1.703,2.478
10.667,0.758,1.705,2.485
10.668,0.756,1.710,2.492
10.670,0.752,1.714,2.496
10.672,0.750,1.716,2.492
10.673,0.753,1.719,2.485
10.675,0.758,1.724,2.484
10.677,0.762,1.730,2.487
10.678,0.765,1.734,2.493
10.680,0.770,1.740,2.504
10.682,0.772,1.749,2.519
10.683,0.774,1.753,2.531
10.685,0.777,1.755,2.541
10.687,0.781,1.759,2.549
10.688,0.783,1.761,2.557
10.690,0.782,1.759,2.562
10.692,0.781,1.758,2.564
10.693,0.782,1.760,2.568
10.695,0.782,1.761,2.568
10.697,0.779,1.758,2.563
10.698,0.780,1.758,2.561
10.700,0.782,1.763,2.564
10.702,0.786,1.766,2.571
10.703,0.785,1.765,2.576
10.705,0.783,1.767,2.585
10.707,0.783,1.771,2.594
10.708,0.781,1.773,2.599
10.710,0.779,1.772,2.601
10.712,0.778,1.771,2.600
10.713,0.782,1.773,2.595
10.715,0.789,1.773,2.591
10.717,0.796,1.775,2.590
10.718,0.801,1.780,2.594
10.720,0.807,1.786,2.601
10.722,0.813,1.794,2.610
10.723,0.815,1.800,2.619
10.725,0.815,1.806,2.622
10.727,0.818,1.812,2.624
10.728,0.826,1.816,2.620
10.730,0.833,1.817,2.615
10.732,0.836,1.818,2.611
10.733,0.835,1.822,2.612
10.735,0.835,1.829,2.621
10.737,0.834,1.832,2.631
10.738,0.828,1.835,2.639
10.740,0.820,1.836,2.645
10.742,0.809,1.835,2.648
10.743,0.800,1.833,2.646
10.745,0.786,1.828,2.637
10.747,0.774,1.822,2.626
10.748,0.763,1.812,2.611
10.750,0.751,1.796,2.590
10.752,0.744,1.778,2.569
10.753,0.739,1.760,2.546
10.755,0.735,1.740,2.525
10.757,0.728,1.724,2.505
10.758,0.718,1.709,2.485
10.760,0.710,1.697,2.471
10.762,0.702,1.688,2.460
10.763,0.699,1.679,2.454
10.765,0.700,1.667,2.440
10.767,0.706,1.656,2.422
10.768,0.711,1.648,2.410
10.770,0.719,1.644,2.403
10.772,0.724,1.640,2.398
10.773,0.724,1.637,2.392
10.775,0.719,1.637,2.388
10.777,0.717,1.634,2.388
10.778,0.718,1.630,2.384
10.780,0.720,1.626,2.374
10.782,0.728,1.624,2.362
10.783,0.736,1.623,2.353
10.785,0.748,1.623,2.348
10.787,0.757,1.627,2.347
10.788,0.765,1.632,2.353
10.790,0.765,1.637,2.361
10.792,0.762,1.642,2.368
10.793,0.758,1.647,2.376
10.795,0.754,1.650,2.380
10.797,0.751,1.652,2.379
10.798,0.749,1.652,2.371
10.800,0.750,1.648,2.359
10.802,0.753,1.643,2.350
10.803,0.754,1.639,2.340
10.805,0.752,1.637,2.329
10.807,0.748,1.631,2.317
10.808,0.743,1.625,2.306
10.810,0.737,1.618,2.296
10.812,0.731,1.610,2.280
10.813,0.729,1.599,2.264
10.815,0.725,1.587,2.252
10.817,0.721,1.576,2.242
10.818,0.715,1.566,2.231
10.820,0.704,1.560,2.221
10.822,0.694,1.554,2.214
10.823,0.686,1.545,2.203
10.825,0.679,1.531,2.183
10.827,0.671,1.514,2.163
10.828,0.664,1.499,2.145
10.830,0.662,1.483,2.127
10.832,0.661,1.467,2.109
10.833,0.658,1.453,2.091
10.835,0.653,1.440,2.074
10.837,0.647,1.430,2.059
10.838,0.641,1.422,2.045
10.840,0.636,1.414,2.030
10.842,0.632,1.406,2.015
10.843,0.628,1.398,2.001
10.845,0.621,1.393,1.986
10.847,0.622,1.386,1.970
10.848,0.627,1.378,1.952
10.850,0.625,1.368,1.935
10.852,0.617,1.359,1.917
10.853,0.609,1.351,1.905
10.855,0.607,1.347,1.897
10.857,0.605,1.341,1.890
10.858,0.602,1.334,1.881
10.860,0.601,1.328,1.873
10.862,0.605,1.324,1.862
10.863,0.609,1.322,1.854
10.865,0.607,1.320,1.846
10.867,0.596,1.315,1.837
10.868,0.586,1.307,1.829
10.870,0.577,1.300,1.819
10.872,0.567,1.290,1.806
10.873,0.560,1.272,1.785
10.875,0.558,1.253,1.761
10.877,0.561,1.236,1.740
10.878,0.561,1.224,1.718
10.880,0.562,1.214,1.698
10.882,0.565,1.208,1.684
10.883,0.566,1.205,1.677
10.885,0.563,1.204,1.674
10.887,0.559,1.204,1.674
10.888,0.555,1.206,1.669
10.890,0.546,1.202,1.663
10.892,0.535,1.191,1.653
10.893,0.524,1.179,1.641
10.895,0.515,1.170,1.623
10.897,0.507,1.157,1.603
10.898,0.500,1.141,1.587
10.900,0.492,1.125,1.571
10.902,0.485,1.114,1.554
10.903,0.482,1.103,1.535
10.905,0.479,1.091,1.519
10.907,0.478,1.076,1.500
10.908,0.478,1.065,1.481
10.910,0.482,1.058,1.469
10.912,0.484,1.050,1.459
10.913,0.483,1.042,1.448
10.915,0.480,1.035,1.436
10.917,0.475,1.029,1.424
10.918,0.468,1.022,1.413
10.920,0.461,1.013,1.400
10.922,0.457,1.006,1.387
10.923,0.455,0.997,1.374
10.925,0.452,0.987,1.360
10.927,0.453,0.979,1.348
10.928,0.456,0.974,1.337
10.930,0.459,0.968,1.322
10.932,0.461,0.958,1.308
10.933,0.463,0.954,1.297
10.935,0.467,0.952,1.294
10.937,0.466,0.951,1.292
10.938,0.464,0.948,1.291
10.940,0.464,0.948,1.291
10.942,0.461,0.949,1.289
10.943,0.457,0.947,1.286
10.945,0.449,0.944,1.278
10.947,0.443,0.940,1.269
10.948,0.440,0.936,1.261
10.950,0.439,0.927,1.250
10.952,0.440,0.918,1.237
10.953,0.440,0.910,1.225
10.955,0.442,0.903,1.214
10.957,0.442,0.897,1.206
10.958,0.437,0.890,1.198
10.960,0.430,0.885,1.194
10.962,0.424,0.881,1.191
10.963,0.420,0.875,1.185
10.965,0.415,0.864,1.175
10.967,0.412,0.854,1.165
10.968,0.412,0.846,1.156
10.970,0.414,0.840,1.144
10.972,0.409,0.835,1.132
10.973,0.404,0.831,1.125
10.975,0.397,0.828,1.118
10.977,0.390,0.823,1.107
10.978,0.379,0.813,1.091
10.980,0.364,0.800,1.076
10.982,0.356,0.783,1.058
10.983,0.350,0.764,1.038
10.985,0.346,0.744,1.018
10.987,0.343,0.724,0.997
10.988,0.340,0.708,0.980
10.990,0.339,0.697,0.966
10.992,0.337,0.689,0.957
10.993,0.336,0.683,0.947
10.995,0.333,0.682,0.940
10.997,0.333,0.683,0.934
10.998,0.337,0.683,0.927
11.000,0.339,0.679,0.920
11.002,0.338,0.674,0.913
11.003,0.336,0.668,0.908
11.005,0.333,0.663,0.906
11.007,0.332,0.662,0.906
11.008,0.328,0.660,0.902
11.010,0.329,0.660,0.902
11.012,0.334,0.660,0.900
11.013,0.339,0.662,0.895
11.015,0.343,0.663,0.891
11.017,0.344,0.661,0.889
11.018,0.346,0.662,0.896
11.020,0.343,0.664,0.898
11.022,0.338,0.667,0.899
11.023,0.331,0.666,0.900
11.025,0.327,0.661,0.898
11.027,0.324,0.657,0.891
11.028,0.324,0.651,0.876
11.030,0.322,0.642,0.858
11.032,0.319,0.632,0.845
11.033,0.318,0.623,0.834
11.035,0.319,0.618,0.823
11.037,0.316,0.612,0.815
11.038,0.310,0.610,0.813
11.040,0.304,0.611,0.816
11.042,0.299,0.612,0.813
11.043,0.291,0.610,0.806
11.045,0.282,0.605,0.801
11.047,0.272,0.598,0.794
11.048,0.264,0.589,0.782
11.050,0.257,0.574,0.764
11.052,0.252,0.558,0.749
11.053,0.248,0.547,0.738
11.055,0.239,0.537,0.726
11.057,0.234,0.528,0.716
11.058,0.234,0.520,0.709
11.060,0.234,0.512,0.706
11.062,0.231,0.504,0.700
11.063,0.227,0.498,0.692
11.065,0.230,0.495,0.689
11.067,0.235,0.493,0.685
11.068,0.236,0.491,0.681
11.070,0.236,0.490,0.680
11.072,0.235,0.488,0.679
11.073,0.235,0.486,0.682
11.075,0.232,0.484,0.681
11.077,0.226,0.478,0.677
11.078,0.219,0.472,0.669
11.080,0.212,0.465,0.659
11.082,0.207,0.463,0.653
11.083,0.206,0.460,0.643
11.085,0.209,0.454,0.633
11.087,0.210,0.449,0.626
11.088,0.211,0.443,0.623
11.090,0.215,0.439,0.623
11.092,0.218,0.436,0.623
11.093,0.223,0.432,0.624
11.095,0.230,0.429,0.619
11.097,0.237,0.429,0.616
11.098,0.241,0.434,0.618
11.100,0.241,0.439,0.618
11.102,0.237,0.444,0.618
11.103,0.228,0.452,0.618
11.105,0.218,0.458,0.620
11.107,0.214,0.459,0.620
11.108,0.215,0.456,0.611
11.110,0.225,0.453,0.601
11.112,0.242,0.453,0.597
11.113,0.261,0.452,0.598
11.115,0.278,0.456,0.607
11.117,0.289,0.467,0.617
11.118,0.300,0.483,0.635
11.120,0.307,0.495,0.654
11.122,0.307,0.503,0.664
11.123,0.305,0.509,0.669
11.125,0.306,0.516,0.674
11.127,0.310,0.524,0.681
11.128,0.313,0.527,0.686
11.130,0.316,0.531,0.690
11.132,0.321,0.535,0.696
11.133,0.329,0.541,0.705
11.135,0.331,0.543,0.711
11.137,0.328,0.544,0.711
11.138,0.319,0.546,0.712
11.140,0.310,0.547,0.718
11.142,0.298,0.547,0.718
11.143,0.285,0.544,0.710
11.145,0.275,0.536,0.702
11.147,0.271,0.525,0.696
11.148,0.271,0.513,0.687
11.150,0.268,0.503,0.673
11.152,0.268,0.491,0.663
11.153,0.270,0.483,0.659
11.155,0.271,0.478,0.655
11.157,0.265,0.475,0.651
11.158,0.257,0.473,0.643
11.160,0.252,0.472,0.636
11.162,0.246,0.475,0.634
11.163,0.231,0.474,0.627
11.165,0.216,0.472,0.616
11.167,0.208,0.466,0.606
11.168,0.205,0.460,0.600
11.170,0.199,0.448,0.589
11.172,0.198,0.433,0.574
11.173,0.204,0.421,0.565
11.175,0.211,0.412,0.563
11.177,0.216,0.406,0.561
11.178,0.224,0.405,0.560
11.180,0.234,0.410,0.561
11.182,0.245,0.418,0.569
11.183,0.251,0.426,0.577
11.185,0.256,0.434,0.585
11.187,0.260,0.444,0.594
11.188,0.264,0.453,0.607
11.190,0.268,0.459,0.618
11.192,0.269,0.460,0.620
11.193,0.270,0.462,0.616
11.195,0.270,0.465,0.610
11.197,0.270,0.469,0.606
11.198,0.268,0.468,0.601
11.200,0.263,0.463,0.597
11.202,0.258,0.463,0.596
11.203,0.257,0.463,0.597
11.205,0.259,0.462,0.598
11.207,0.260,0.459,0.603
11.208,0.259,0.463,0.607
11.210,0.262,0.472,0.613
11.212,0.269,0.481,0.620
11.213,0.277,0.487,0.625
11.215,0.286,0.492,0.629
11.217,0.293,0.496,0.629
11.218,0.298,0.497,0.629
11.220,0.299,0.498,0.630
11.222,0.295,0.502,0.631
11.223,0.290,0.506,0.636
11.225,0.284,0.510,0.638
11.227,0.279,0.511,0.638
11.228,0.275,0.509,0.638
11.230,0.271,0.507,0.644
11.232,0.269,0.505,0.648
11.233,0.268,0.501,0.647
11.235,0.266,0.493,0.644
11.237,0.264,0.485,0.640
11.238,0.262,0.481,0.632
11.240,0.262,0.478,0.621
11.242,0.260,0.473,0.612
11.243,0.255,0.469,0.607
11.245,0.246,0.467,0.605
11.247,0.237,0.469,0.604
11.248,0.233,0.468,0.608
11.250,0.228,0.463,0.609
11.252,0.222,0.455,0.604
11.253,0.218,0.448,0.598
11.255,0.218,0.443,0.591
11.257,0.224,0.439,0.584
11.258,0.227,0.434,0.575
11.260,0.231,0.430,0.568
11.262,0.240,0.429,0.566
11.263,0.250,0.430,0.566
11.265,0.258,0.432,0.569
11.267,0.263,0.436,0.576
11.268,0.270,0.445,0.587
11.270,0.278,0.459,0.597
11.272,0.283,0.472,0.610
11.273,0.287,0.480,0.620
11.275,0.285,0.486,0.629
11.277,0.281,0.490,0.634
11.278,0.277,0.488,0.636
11.280,0.271,0.483,0.634
11.282,0.269,0.480,0.630
11.283,0.266,0.479,0.627
11.285,0.264,0.479,0.623
11.287,0.267,0.479,0.622
11.288,0.269,0.480,0.618
11.290,0.268,0.479,0.616
11.292,0.262,0.476,0.612
11.293,0.253,0.473,0.609
11.295,0.247,0.466,0.606
11.297,0.237,0.456,0.595
11.298,0.223,0.447,0.586
11.300,0.208,0.439,0.575
11.302,0.200,0.431,0.565
11.303,0.200,0.420,0.556
11.305,0.200,0.410,0.545
11.307,0.205,0.401,0.535
11.308,0.213,0.398,0.530
11.310,0.226,0.398,0.531
11.312,0.241,0.402,0.535
11.313,0.254,0.409,0.540
11.315,0.266,0.421,0.549
11.317,0.278,0.437,0.563
11.318,0.288,0.452,0.578
11.320,0.291,0.465,0.595
11.322,0.288,0.480,0.610
11.323,0.285,0.495,0.626
11.325,0.280,0.505,0.641
11.327,0.276,0.511,0.654
11.328,0.270,0.516,0.662
11.330,0.267,0.518,0.663
11.332,0.264,0.517,0.664
11.333,0.264,0.509,0.661
11.335,0.267,0.504,0.654
11.337,0.270,0.500,0.642
11.338,0.272,0.495,0.630
11.340,0.273,0.489,0.621
11.342,0.275,0.485,0.614
11.343,0.274,0.485,0.607
11.345,0.272,0.484,0.602
11.347,0.265,0.481,0.598
11.348,0.261,0.478,0.597
11.350,0.258,0.476,0.598
11.352,0.255,0.474,0.594
11.353,0.247,0.471,0.591
11.355,0.238,0.469,0.589
11.357,0.233,0.470,0.589
11.358,0.232,0.469,0.588
11.360,0.233,0.466,0.587
11.362,0.237,0.462,0.589
11.363,0.245,0.460,0.588
11.365,0.252,0.459,0.590
11.367,0.261,0.459,0.594
11.368,0.270,0.463,0.600
11.370,0.277,0.471,0.609
11.372,0.279,0.480,0.617
11.373,0.282,0.489,0.624
11.375,0.282,0.497,0.630
11.377,0.280,0.503,0.634
11.378,0.280,0.501,0.636
11.380,0.280,0.495,0.628
11.382,0.274,0.488,0.615
11.383,0.265,0.479,0.606
11.385,0.259,0.471,0.600
11.387,0.254,0.465,0.594
11.388,0.246,0.462,0.583
11.390,0.239,0.456,0.575
11.392,0.238,0.450,0.569
11.393,0.241,0.446,0.563
11.395,0.241,0.441,0.554
11.397,0.237,0.432,0.547
11.398,0.231,0.426,0.546
11.400,0.224,0.426,0.547
11.402,0.220,0.428,0.547
11.403,0.220,0.426,0.546
11.405,0.222,0.424,0.548
11.407,0.225,0.424,0.548
11.408,0.227,0.426,0.549
11.410,0.231,0.429,0.553
11.412,0.234,0.432,0.561
11.413,0.234,0.437,0.567
11.415,0.233,0.441,0.570
11.417,0.233,0.443,0.569
11.418,0.235,0.443,0.566
11.420,0.237,0.442,0.559
11.422,0.238,0.441,0.552
11.423,0.237,0.442,0.550
11.425,0.237,0.443,0.551
11.427,0.237,0.447,0.556
11.428,0.238,0.451,0.561
11.430,0.238,0.451,0.564
11.432,0.238,0.449,0.565
11.433,0.239,0.446,0.561
11.435,0.239,0.444,0.558
11.437,0.240,0.443,0.555
11.438,0.240,0.444,0.552
11.440,0.238,0.448,0.553
11.442,0.240,0.454,0.557
11.443,0.246,0.459,0.563
11.445,0.250,0.460,0.564
11.447,0.252,0.457,0.562
11.448,0.255,0.457,0.563
11.450,0.256,0.457,0.564
11.452,0.253,0.458,0.563
11.453,0.252,0.460,0.561
11.455,0.254,0.465,0.560
11.457,0.255,0.469,0.563
11.458,0.252,0.473,0.566
11.460,0.251,0.474,0.569
11.462,0.253,0.475,0.574
11.463,0.248,0.475,0.581
11.465,0.242,0.474,0.587
11.467,0.240,0.473,0.589
11.468,0.240,0.470,0.587
11.470,0.240,0.463,0.582
11.472,0.239,0.457,0.575
11.473,0.238,0.452,0.569
11.475,0.236,0.448,0.562
11.477,0.230,0.446,0.555
11.478,0.230,0.447,0.555
11.480,0.230,0.450,0.556
11.482,0.228,0.450,0.555
11.483,0.229,0.451,0.551
11.485,0.232,0.453,0.548
11.487,0.236,0.454,0.550
11.488,0.234,0.452,0.549
11.490,0.230,0.448,0.550
11.492,0.225,0.446,0.553
11.493,0.218,0.444,0.555
11.495,0.210,0.440,0.556
11.497,0.201,0.434,0.553
11.498,0.194,0.430,0.550
11.500,0.189,0.424,0.541
11.502,0.187,0.420,0.526
11.503,0.189,0.415,0.513
11.505,0.190,0.411,0.501
11.507,0.193,0.409,0.494
11.508,0.196,0.407,0.491
11.510,0.200,0.409,0.493
11.512,0.207,0.411,0.504
11.513,0.209,0.412,0.514
11.515,0.211,0.415,0.527
11.517,0.212,0.421,0.537
11.518,0.216,0.426,0.542
11.520,0.216,0.425,0.543
11.522,0.213,0.423,0.541
11.523,0.210,0.422,0.543
11.525,0.211,0.423,0.542
11.527,0.215,0.423,0.543
11.528,0.219,0.424,0.545
11.530,0.225,0.431,0.549
11.532,0.231,0.441,0.552
11.533,0.240,0.448,0.552
11.535,0.241,0.455,0.551
11.537,0.238,0.461,0.553
11.538,0.232,0.463,0.551
11.540,0.227,0.463,0.551
11.542,0.224,0.458,0.553
11.543,0.223,0.454,0.555
11.545,0.224,0.451,0.555
11.547,0.227,0.448,0.556
11.548,0.233,0.446,0.560
11.550,0.237,0.447,0.563
11.552,0.237,0.451,0.564
11.553,0.235,0.453,0.566
11.555,0.235,0.453,0.567
11.557,0.236,0.455,0.571
11.558,0.236,0.457,0.572
11.560,0.234,0.457,0.571
11.562,0.234,0.454,0.567
11.563,0.231,0.450,0.564
11.565,0.228,0.447,0.559
11.567,0.229,0.445,0.553
11.568,0.231,0.445,0.550
11.570,0.228,0.448,0.553
11.572,0.225,0.453,0.557
11.573,0.227,0.460,0.559
11.575,0.234,0.466,0.564
